minute,median,p25,p75,pair
1342,5173.70548936422,2228.5234620115293,11971.54314015792,ETH/SHIB
1343,5164.183163369131,2236.9187647397766,11977.243953696026,ETH/SHIB
1344,5166.384708068934,2248.382360145535,11985.819833424197,ETH/SHIB
1345,5125.910042669812,2228.7195219402706,11895.079798954337,ETH/SHIB
1346,5084.275692386684,2190.5783618100354,11901.523982736027,ETH/SHIB
1347,5016.685130599713,2169.2790667044264,11850.317027965524,ETH/SHIB
1348,4976.291677281366,2148.5628750026904,11776.877593236968,ETH/SHIB
1349,4957.483318731018,2099.9468745942777,11678.55229389382,ETH/SHIB
1350,4890.522674665002,2077.9708035120257,11558.930206021596,ETH/SHIB
1351,4839.149393022685,2038.5172447406926,11530.381982000195,ETH/SHIB
1352,4806.2903774255665,2043.445674950658,11468.702838167264,ETH/SHIB
1353,4743.920860071088,2049.702999100738,11406.85622927362,ETH/SHIB
1354,4696.080643012974,2038.8776023600701,11246.633330448027,ETH/SHIB
1355,4654.443856899423,2025.9007760766092,11117.742891751639,ETH/SHIB
1356,4692.145483716377,2064.0459157696187,11040.180374896894,ETH/SHIB
1357,4750.83555504696,2088.109350092442,11025.530950198752,ETH/SHIB
1358,4663.265193950347,2027.3262978502219,10703.800313102623,ETH/SHIB
1359,4537.302552074647,1984.3053808396419,10507.542778860423,ETH/SHIB
1360,4412.161421203968,1941.7343523092698,10237.086122768838,ETH/SHIB
1361,4323.267335586638,1907.49013134566,9973.223535854564,ETH/SHIB
1362,4258.674813879771,1866.1965658278664,9809.295983636042,ETH/SHIB
1363,4198.247973148842,1846.8946564086602,9708.263645383955,ETH/SHIB
1364,4099.337893193324,1829.5156612699022,9619.74651717657,ETH/SHIB
1365,4054.435983901327,1809.3909087759125,9510.627208937867,ETH/SHIB
1366,4041.7265797096065,1803.0243478712252,9421.769339726852,ETH/SHIB
1367,4036.590331255538,1770.7068003981906,9416.00778393614,ETH/SHIB
1368,3999.866752981904,1728.965060290286,9398.608731731774,ETH/SHIB
1369,3980.556116432631,1706.3475341326362,9422.336523772641,ETH/SHIB
1370,3982.1998664536163,1692.7247169484367,9482.8768702997,ETH/SHIB
1371,3951.2767907060993,1648.6440955768135,9430.329055106915,ETH/SHIB
1372,3882.1610982819343,1604.5520924280968,9431.16118012563,ETH/SHIB
1373,4043.3984608574765,1702.778615112944,9826.532443197404,ETH/SHIB
1374,4151.192050960144,1767.7519541042882,10013.170398729828,ETH/SHIB
1375,4294.43697821148,1817.3174441318188,10287.004720234554,ETH/SHIB
1376,4399.5367469452785,1866.2403852867235,10578.160932588098,ETH/SHIB
1377,4496.108316621944,1937.3139472328892,10885.252389648773,ETH/SHIB
1378,4634.9793946537675,1994.8857089326705,11219.33789432329,ETH/SHIB
1379,4785.361604343611,2035.4885209401107,11442.758188494556,ETH/SHIB
1380,4877.206865676548,2056.6369063522025,11690.929846577752,ETH/SHIB
1381,4922.6286431320705,2075.463530423517,11901.306296088564,ETH/SHIB
1382,4969.1338262752515,2098.099781364809,11984.304279457281,ETH/SHIB
1383,5023.649259576402,2115.5244049531366,12178.996646761236,ETH/SHIB
1384,5110.377533031833,2149.4507010262455,12277.199404370935,ETH/SHIB
1385,5152.897511004851,2166.382563380097,12525.080956424883,ETH/SHIB
1386,5155.957386092024,2184.636258027068,12717.351538604782,ETH/SHIB
1387,5186.421957028914,2188.904886012176,12814.56453365329,ETH/SHIB
1388,5128.035207616654,2151.7510656557047,12708.267897899212,ETH/SHIB
1389,5087.501027497705,2132.7528458032716,12713.352778454606,ETH/SHIB
1390,5039.460630964948,2122.811373039478,12621.01418021222,ETH/SHIB
1391,4992.530262087311,2120.5130265120138,12460.517210893275,ETH/SHIB
1392,4946.6900450138255,2096.0283753532653,12316.24276144768,ETH/SHIB
1393,4868.838379061502,2063.9311334960817,12175.98688205916,ETH/SHIB
1394,4817.330629692225,2067.541121993489,12125.020393131283,ETH/SHIB
1395,4796.537566607247,2069.438428200641,12048.63117798264,ETH/SHIB
1396,4738.991938198887,2054.4767992668226,11852.249632581712,ETH/SHIB
1397,4715.632620549798,2048.699110231021,11744.095048429554,ETH/SHIB
1398,4656.855317008996,2040.7014518691356,11544.251025337528,ETH/SHIB
1399,4595.23037084545,2037.7847303497545,11494.781041210063,ETH/SHIB
1400,4566.970675471015,2017.518379930391,11266.812397873038,ETH/SHIB
1401,4537.1532979693375,2012.7860041165804,11068.516396388695,ETH/SHIB
1402,4529.284654154241,2011.7023627997535,10988.534462774564,ETH/SHIB
1403,4507.400845235571,2002.1505662610439,10804.907047351888,ETH/SHIB
1404,4519.085529368479,1972.4495198143575,10756.96679030845,ETH/SHIB
1405,4514.38635309248,1965.8274428716047,10762.10594154242,ETH/SHIB
1406,4506.577548966436,1957.1489842836888,10730.684780063904,ETH/SHIB
1407,4512.328927216876,1950.7281892673502,10745.805496388328,ETH/SHIB
1408,4494.88667574814,1939.9750485546936,10539.289100975457,ETH/SHIB
1409,4435.821164891907,1912.420944792278,10412.055042209997,ETH/SHIB
1410,4372.683766955073,1892.0375069341374,10305.259436886223,ETH/SHIB
1411,4400.37931493797,1919.5106147183726,10356.971337334619,ETH/SHIB
1412,4378.154722243872,1922.723686138093,10343.143925348797,ETH/SHIB
1413,4383.389844989782,1914.5369581247776,10315.078994303027,ETH/SHIB
1414,4367.590482845785,1898.3187096379402,10297.857876026394,ETH/SHIB
1415,4364.95860189111,1907.228892013581,10251.29709767758,ETH/SHIB
1416,4368.019361215021,1900.2810164855975,10274.251939891117,ETH/SHIB
1417,4348.887996218046,1909.849662296743,10216.809943694137,ETH/SHIB
1418,4304.8801768029125,1895.5599348235928,10328.721172283578,ETH/SHIB
1419,4289.259564261251,1909.460423586778,10269.802857328874,ETH/SHIB
1420,4248.491219903026,1898.4154784181785,10188.832342430109,ETH/SHIB
1421,4200.384199258103,1880.3553717009784,10146.454745238601,ETH/SHIB
1422,4173.062360898717,1856.1163202459006,10115.872516260195,ETH/SHIB
1423,4141.642257153998,1841.6981411172878,10163.185007020404,ETH/SHIB
1424,4138.437167022708,1828.0620018337622,10174.055738766265,ETH/SHIB
1425,4136.41013894248,1812.096700354856,10180.172022328703,ETH/SHIB
1426,4107.87595630705,1773.273426669388,10046.955716146078,ETH/SHIB
1427,4078.710749205389,1752.0543244471312,9952.147768285322,ETH/SHIB
1428,4055.8211376599234,1754.7398108169962,9943.80996332221,ETH/SHIB
1429,4034.9948795658643,1739.8778556257166,9840.178128607831,ETH/SHIB
1430,4017.751098732547,1734.382639912172,9845.708216156907,ETH/SHIB
1431,4011.9120551721335,1740.416380336483,9815.010757449383,ETH/SHIB
1432,4022.6481285506097,1747.7406783876222,9860.380935857802,ETH/SHIB
1433,4419.347263589716,1926.147300715969,10338.614782784083,ETH/SHIB
1434,4629.521771744471,2041.8123448344625,10751.729165567132,ETH/SHIB
1435,4854.060670606634,2178.215905553478,11190.663030744938,ETH/SHIB
1436,5118.040473904052,2268.615885179833,11736.958722563844,ETH/SHIB
1437,5274.259067066205,2357.5100408685166,12115.268453082921,ETH/SHIB
1438,5483.671256014807,2486.0499727085703,12524.60023101558,ETH/SHIB
1439,5696.328938883414,2611.0724245966576,12895.395680937321,ETH/SHIB
0,6163.313670763267,3138.736184417618,11683.644651280765,ETH/USDC
1,6277.02509773326,3221.060923359825,11915.841303672752,ETH/USDC
2,6449.118382499829,3331.2128617706708,12152.371392809047,ETH/USDC
3,6619.710440965767,3429.042231335179,12526.027477083135,ETH/USDC
4,6820.7463103095015,3536.127586330804,12801.84894498953,ETH/USDC
5,6960.728884740272,3625.1881789856748,13027.921343667536,ETH/USDC
6,7141.479536566224,3757.726029311497,13281.091419189792,ETH/USDC
7,7279.673661786723,3835.43081226664,13500.399243141697,ETH/USDC
8,7156.44064212429,3782.3898862493816,13347.157106992932,ETH/USDC
9,6950.233560325051,3704.3437650865967,13189.474936476145,ETH/USDC
10,6910.622796248646,3741.172511121083,13023.959666982875,ETH/USDC
11,6925.533065109154,3749.1200356002146,13098.511760944655,ETH/USDC
12,6967.905978639452,3776.9491140534415,13315.4708623861,ETH/USDC
13,6976.901397131214,3809.140567923454,13452.443058559338,ETH/USDC
14,7003.360806496777,3811.576334821085,13477.811082231934,ETH/USDC
15,6992.795857565299,3823.4992364624895,13505.777541033644,ETH/USDC
16,7058.195643749297,3849.4397534606364,13477.032193606447,ETH/USDC
17,7030.980010484467,3831.6262292655147,13475.19607898899,ETH/USDC
18,7047.484120903585,3842.8462572229787,13451.469419214682,ETH/USDC
19,6997.042857123427,3847.2543342550903,13407.274293685326,ETH/USDC
20,7086.520587024542,3855.0673199351518,13544.002983732214,ETH/USDC
21,7032.27124338089,3806.069269299283,13528.876295911445,ETH/USDC
22,7043.017928709901,3810.323453485942,13506.276050524564,ETH/USDC
23,7029.582571517813,3805.0014405848256,13547.569114808699,ETH/USDC
24,7064.484775339356,3806.2816189696778,13598.150204698266,ETH/USDC
25,7070.380483445461,3767.283034948305,13674.728478649491,ETH/USDC
26,7051.684024912496,3738.661487240753,13660.8869231634,ETH/USDC
27,7018.285644741749,3715.9023479677426,13665.0366387529,ETH/USDC
28,7048.253281976935,3694.0227714015596,13682.31514242285,ETH/USDC
29,7075.034154210362,3682.4219481012924,13741.396441685687,ETH/USDC
30,7124.570369430994,3706.1497170850384,13803.359524816982,ETH/USDC
31,7067.277377293986,3675.2977067487914,13937.243680698584,ETH/USDC
32,7072.5482174169465,3679.804335485616,14036.550654580475,ETH/USDC
33,7072.666062506103,3675.1988181838897,13995.77171648764,ETH/USDC
34,7067.585698466332,3653.5353024581477,14075.031377164814,ETH/USDC
35,6958.342531236073,3630.975111814153,13954.719477748988,ETH/USDC
36,6933.23680585866,3650.8306460647104,14030.97300623972,ETH/USDC
37,6893.748147690034,3618.688171802695,14053.670915185417,ETH/USDC
38,6896.491022034525,3609.234112459074,14030.473708366559,ETH/USDC
39,6831.8125083637215,3541.687747637722,13870.340688779792,ETH/USDC
40,6786.979404675263,3518.622987981363,13823.098324361245,ETH/USDC
41,6724.10935835169,3496.2557376005516,13740.580830488627,ETH/USDC
42,6720.650583024631,3478.041378788935,13643.733140514254,ETH/USDC
43,6603.431115122848,3424.3299177030476,13395.09534632191,ETH/USDC
44,6506.057313558811,3398.4838005947367,13304.336020093784,ETH/USDC
45,6375.752117483031,3335.417887249918,13083.27440816184,ETH/USDC
46,6315.176244883918,3321.5161102457337,12908.908479006997,ETH/USDC
47,6259.513709322331,3274.8809554806894,12878.932853623128,ETH/USDC
48,6189.998415729108,3244.960112027961,12836.923700357975,ETH/USDC
49,6121.610512824878,3201.8804936708966,12810.858286523795,ETH/USDC
50,6104.977100868791,3189.9800942530196,12672.528253773087,ETH/USDC
51,6083.81346462174,3141.7728371394664,12516.558875164304,ETH/USDC
52,6047.131625783594,3145.607532490461,12414.844796698797,ETH/USDC
53,6069.238211010339,3149.6717516781364,12403.84114535639,ETH/USDC
54,6088.062423421046,3186.850027754616,12378.086621413382,ETH/USDC
55,6126.687256477815,3220.181036795371,12363.113262615607,ETH/USDC
56,6174.194898831684,3253.7453382176964,12456.13269603694,ETH/USDC
57,6153.444890864219,3259.646436096433,12504.865843598373,ETH/USDC
58,6262.154476951439,3311.7878906472615,12690.611536295592,ETH/USDC
59,6283.059049333025,3306.351815657278,12696.634631354276,ETH/USDC
60,6348.107049836279,3324.035806691686,12767.43446470745,ETH/USDC
61,6437.0176210211,3358.5153166105965,12883.940895750062,ETH/USDC
62,6472.616923314559,3418.373626590871,12944.144022858709,ETH/USDC
63,6502.979334011561,3458.0079652018107,12993.712884532626,ETH/USDC
64,6638.033067814501,3527.7545758962196,13147.962071924087,ETH/USDC
65,6725.23159387857,3541.09030550383,13363.464012207281,ETH/USDC
66,6820.454118398411,3597.7594673357353,13628.75173687152,ETH/USDC
67,6910.4040929906305,3618.0971270645014,13779.101134058043,ETH/USDC
68,6867.345591210279,3624.604674517768,13898.698826695625,ETH/USDC
69,6900.223864797147,3621.9588645655003,14050.219487474695,ETH/USDC
70,6920.32347433819,3628.747916684143,14125.096599891338,ETH/USDC
71,6926.823482734322,3620.842560238103,14134.401126313944,ETH/USDC
72,7003.026824461657,3637.104770912734,14155.462029926695,ETH/USDC
73,6936.263237255287,3625.8042045259076,14138.653103633384,ETH/USDC
74,7017.0647488429395,3657.2394867508942,14302.824975093745,ETH/USDC
75,7076.733081801638,3675.3431859940993,14485.583875685723,ETH/USDC
76,7073.575087663939,3676.560638648035,14547.455380435005,ETH/USDC
77,7120.41729671445,3673.904442269464,14570.50439205587,ETH/USDC
78,7155.001215453327,3653.793760078998,14717.059582616754,ETH/USDC
79,7143.314300949626,3635.977025083806,14555.76104310781,ETH/USDC
80,7118.228103838821,3656.947771402701,14503.883642878793,ETH/USDC
81,7092.644444101293,3644.6094592649115,14360.6838624053,ETH/USDC
82,7067.20790298551,3620.629234028664,14373.69469844944,ETH/USDC
83,7128.1961239320835,3618.731498499975,14296.634384329496,ETH/USDC
84,7186.829591467971,3654.2589988008963,14323.914206900097,ETH/USDC
85,7156.178528932035,3615.3755287969643,14352.463507140292,ETH/USDC
86,7224.543252949794,3623.6059880611565,14503.183827197334,ETH/USDC
87,7154.740329495075,3585.2279512508217,14468.836854132414,ETH/USDC
88,7187.428891295169,3605.450642228598,14616.228307471443,ETH/USDC
89,7187.640430355499,3592.1155990961374,14496.040387872465,ETH/USDC
90,7173.992104738402,3614.5851604470795,14511.516693618883,ETH/USDC
91,7230.573334796148,3615.137483227744,14390.617880673495,ETH/USDC
92,7264.641663126438,3603.8142815783417,14318.763061072821,ETH/USDC
93,7287.747272287076,3612.7989091050986,14239.237959885724,ETH/USDC
94,7280.966334193415,3629.580695536804,14429.349186998244,ETH/USDC
95,7300.142972583654,3631.026143799886,14380.425829141539,ETH/USDC
96,7300.717237902072,3630.821529794159,14302.730483142197,ETH/USDC
97,7328.511477436151,3636.304700752318,14248.863189236505,ETH/USDC
98,7276.343942710751,3623.4358379140886,14134.52531766432,ETH/USDC
99,7173.758041873699,3566.237885414504,13949.266518850414,ETH/USDC
100,7162.176370655989,3578.9815249479225,13851.288361109613,ETH/USDC
101,7060.422618607447,3574.9759074978283,13677.016377717398,ETH/USDC
102,7109.1864289993,3586.748545255969,13636.992858377384,ETH/USDC
103,7102.558228315999,3543.035930588801,13569.084531520917,ETH/USDC
104,7058.399804658531,3540.1308758875543,13498.034970565848,ETH/USDC
105,6992.559906384085,3499.548181644514,13431.47270047557,ETH/USDC
106,6901.231750472464,3469.7891557808603,13469.603895979893,ETH/USDC
107,6809.335684462354,3450.192430582601,13343.146218596006,ETH/USDC
108,6724.569148044314,3420.090095472592,13217.116745602423,ETH/USDC
109,6679.632787049951,3359.815658248992,13116.084551013482,ETH/USDC
110,6607.17216733653,3323.6179297863314,13182.63405896733,ETH/USDC
111,6561.884154338505,3273.481609156696,13140.54485903378,ETH/USDC
112,6516.846185063527,3276.6311459427366,13061.817066432839,ETH/USDC
113,6568.102895793044,3299.26918727292,13168.50301405423,ETH/USDC
114,6567.300828893872,3311.6387992461737,13340.133934263098,ETH/USDC
115,6567.155292200795,3298.4504792847147,13402.79996514041,ETH/USDC
116,6589.638706911082,3288.158628144203,13399.309588414682,ETH/USDC
117,6541.01105130463,3289.0268851244105,13410.31477324528,ETH/USDC
118,6498.688621879045,3304.5208497558315,13241.820046479586,ETH/USDC
119,6521.63231331027,3306.485715588072,13390.967740917862,ETH/USDC
120,6545.00098769628,3304.236364427707,13262.83021925435,ETH/USDC
121,6605.6068950540875,3323.046093387634,13257.50717775486,ETH/USDC
122,6670.313469810997,3356.4050777594925,13444.665460853379,ETH/USDC
123,6724.894822813649,3372.025134535716,13574.528905840294,ETH/USDC
124,6780.861455534661,3395.3156925596645,13662.831111060374,ETH/USDC
125,6873.650492932993,3436.3317666624484,13803.242791715913,ETH/USDC
126,6908.491027455097,3477.4481625618273,13937.847396393197,ETH/USDC
127,6949.779902069098,3468.9480216979,14041.950826637938,ETH/USDC
128,6917.381938306348,3447.3010480915345,14099.09131789762,ETH/USDC
129,6914.96149206638,3445.5900753661717,13928.346690654902,ETH/USDC
130,6898.213255477488,3445.3738701259113,13908.91798701059,ETH/USDC
131,6863.94773832649,3407.6555699998216,13900.920473189577,ETH/USDC
132,6880.614815930804,3392.6146681089344,13880.475778294232,ETH/USDC
133,6939.0420524725605,3392.0807719660324,13969.232875595133,ETH/USDC
134,6880.0238713306235,3386.3235116319333,13832.692879407372,ETH/USDC
135,6829.280730785444,3387.7600436073626,13848.682320429822,ETH/USDC
136,6791.887733722791,3372.5397093611227,13888.88417821871,ETH/USDC
137,6720.542018127957,3327.9063572749287,13734.000043411645,ETH/USDC
138,6703.842283536712,3316.74334584848,13575.102398426512,ETH/USDC
139,6617.734908032258,3307.5098862814943,13376.463141540378,ETH/USDC
140,6587.502569045586,3253.402943535256,13248.624278251289,ETH/USDC
141,6517.312691335282,3207.6213508552537,13167.771907122911,ETH/USDC
142,6465.0206503778945,3183.9933759560386,13141.222515185324,ETH/USDC
143,6459.729731305077,3188.7512832309303,13048.174186094375,ETH/USDC
144,6463.59031818045,3172.9369707789424,13224.262828308238,ETH/USDC
145,6468.262023962119,3154.525463891126,13168.985854058139,ETH/USDC
146,6523.8371673476395,3187.118502815118,13074.97400595935,ETH/USDC
147,6506.6084034713,3200.0650948338293,12986.688528162185,ETH/USDC
148,6462.767744750914,3172.5055761222375,12946.185030243889,ETH/USDC
149,6425.953677643184,3128.9022059330473,12851.30115429287,ETH/USDC
150,6486.468513253738,3091.435168583786,12894.595581355792,ETH/USDC
151,6476.140028195873,3080.671294272383,12856.720432653767,ETH/USDC
152,6487.057902614682,3089.1630634737003,12882.665852718475,ETH/USDC
153,6447.5151888828095,3047.1468609848944,12947.74370080295,ETH/USDC
154,6460.638206605329,3032.8872616234457,12972.673560295958,ETH/USDC
155,6417.584531917537,3039.2854111576726,12989.374906315248,ETH/USDC
156,6419.329468623469,3052.0320172309803,13006.956221091697,ETH/USDC
157,6403.158636789299,3060.07990571612,12901.388069547522,ETH/USDC
158,6351.805534746196,3030.6505569435003,12853.41740545882,ETH/USDC
159,6300.581909377092,3014.4662651278068,12677.574948956792,ETH/USDC
160,6264.609226274044,2994.8488290497858,12781.96696288842,ETH/USDC
161,6172.011769960311,2952.656789284238,12787.87732085943,ETH/USDC
162,6174.403298365892,2944.1649002655663,12773.97964668232,ETH/USDC
163,6119.615022677407,2945.862596550189,12691.560326554887,ETH/USDC
164,6144.622085409343,2971.0708029572484,12755.724982248194,ETH/USDC
165,6063.908704626544,2975.0912713106586,12664.469759601354,ETH/USDC
166,6020.56561615626,2973.186767398904,12586.923820928294,ETH/USDC
167,5977.711635534463,2963.81897525091,12531.302038305796,ETH/USDC
168,5939.1694022164775,2986.1265792023623,12442.160324172643,ETH/USDC
169,5914.844974766192,2966.8151358673335,12367.07361262429,ETH/USDC
170,5908.861009771793,2973.7633039346388,12286.917291827876,ETH/USDC
171,5914.642087652943,2956.307042638738,12198.123605213388,ETH/USDC
172,5887.932289945366,2953.675451572705,12250.29099944141,ETH/USDC
173,5910.6949570796605,2958.9858005328133,12220.968309281003,ETH/USDC
